title,authors,date,tags,link
"Ukraine war: Germany sends Patriots, UK and US metal ban, China sells military parts to Moscow","['Euronews', 'Mared Gwyn Jones and AP']",2024-04-13,"['sanctions against Russia', 'Belgium', 'Ukraine war', 'Russia-Ukraine invasion']",https://www.euronews.com/2024/04/13/ukraine-war-uk-and-us-metal-ban-china-sells-military-parts-to-moscow-russian-influence-net
'Don't': Biden's one-word warning for Iran over possible retaliatory attack on Israel,"['Euronews', 'Mared Gwyn Jones and AP']",2024-04-13,"['Middle East', 'Joe Biden', 'Gaza attack', 'Israel Hamas war']",https://www.euronews.com/2024/04/13/dont-bidens-one-word-warning-for-iran-over-retaliatory-attack-on-israel
The politics of Ursula von der Leyen: Too right for the left and too left for the right?,Jorge Liboreiro,2024-04-13,"['European Union', 'EPP', 'European Commission', 'Ursula von der Leyen', 'European elections 2024', 'Green Deal']",https://www.euronews.com/my-europe/2024/04/13/the-politics-of-ursula-von-der-leyen-too-right-for-the-left-and-too-left-for-the-right
How did Germany run low on potentially life-saving HIV medication?,Tamsin Paternoster,2024-04-13,"['Health', 'HIV', 'Germany', 'Shortage', 'Medication']",https://www.euronews.com/health/2024/04/13/how-did-germany-run-low-on-potentially-life-saving-hiv-medication
The best things to do and see in Europe this week,Amber Louise Bryce,2024-04-13,"['Disney', 'Exhibition', 'Cinema', 'Netflix', 'Culture Digest']",https://www.euronews.com/culture/2024/04/13/the-best-things-to-do-and-see-in-europe-this-week
National Scrabble Day: A new Scrabble update makes the game more accessible and less competitive,Jonny Walfisz,2024-04-13,"['Mattel', 'Gaming', 'word', 'Scrabble', 'Gen Z']",https://www.euronews.com/culture/2024/04/13/a-new-scrabble-update-makes-the-game-more-accessible-and-less-competitive
How UN resolution commemorating 1995's Srebrenica massacre is igniting tensions,"['Euronews', 'AP']",2024-04-13,"['Serbia', 'Balkans', 'International relations', 'Bosnia and Herzegovina']",https://www.euronews.com/2024/04/13/how-un-resolution-commemorating-1995s-srebrenica-massacre-is-igniting-tensions
"Brussels, my love? The new migration pact has few fans",Jorge Liboreiro,2024-04-13,"['Migration Policy', 'refugee children', 'Slovakia politics']",https://www.euronews.com/my-europe/2024/04/13/brussels-my-love-the-new-migration-pact-has-few-fans
Pompeii archaeologists unearth mythological banquet hall with stunning Trojan War frescoes,Theo Farrant,2024-04-13,"['archaeological excavation', 'Pompeii', 'Video', 'Painting', 'Archaeology', 'discovery']",https://www.euronews.com/culture/2024/04/13/pompeii-archaeologists-unearth-mythological-banquet-hall-with-stunning-trojan-war-frescoes
"Whales, bears, lynx: Europe’s rewilding projects allow tourists to encounter wildlife responsibly",['Sarah Faith'],2024-04-13,"['wildlife', 'Scotland', 'Norway', 'nature', 'Portugal', 'Greece']",https://www.euronews.com/travel/2024/04/13/whales-bears-lynx-europes-rewilding-projects-allow-tourists-to-encounter-wildlife-responsi
"Privatisation, extreme weather and politics: How Britain’s waterways became an ‘open sewer’",Rosie Frost,2024-04-13,"['river', 'sewage', 'Water', 'Politics', 'Pollution', 'infrastructure']",https://www.euronews.com/green/2024/04/13/privatisation-extreme-weather-and-politics-how-britains-waterways-became-an-open-sewer
"Cable car crash in Antalya kills one, leaves many stranded","['Euronews', 'AP']",2024-04-12,"['Death', 'Turkiye (Turkey)', 'Antalya', 'Cable car', 'Accident']",https://www.euronews.com/2024/04/12/cable-car-crash-in-antalya-kills-one-injures-seven-leaving-many-passengers-stranded
Poland's parliament votes to progress toward easing abortion restrictions,"['Magdalena Chodownik', 'AP']",2024-04-12,"['draft law', 'Parliament', 'Poland', 'Polish politics', ""Women's rights"", 'Abortion rights']",https://www.euronews.com/health/2024/04/12/polands-parliament-votes-to-progress-toward-easing-abortion-restrictions
"IDF prepares for potential attack from Iran, Israeli settlers storm West Bank village","['Euronews', 'AP']",2024-04-12,"['Israel', 'Gaza City', 'Humanitarian aid']",https://www.euronews.com/2024/04/12/idf-prepares-for-potential-attack-from-iran-israeli-settlers-storm-west-bank-village
EU and UK make significant progress on broad Gibraltar policy lines,Aida Sanchez Alonso,2024-04-12,"['Brexit', 'European Union', 'Spain', 'Gibraltar']",https://www.euronews.com/my-europe/2024/04/12/eu-and-uk-make-significant-progress-on-broad-gibraltar-policy-lines
EU candidate Moldova takes action to prevent Russian influence in referendum,"['Euronews', 'AP']",2024-04-12,"['European Union', 'Elections', 'Russia', 'Moldova', 'fake news']",https://www.euronews.com/2024/04/12/eu-candidate-moldova-takes-action-to-prevent-russian-influence-in-referendum
Russian deserters in limbo: Facing criminal charges and unanswered asylum claims,"['Euronews', 'AP']",2024-04-12,"['asylum', 'Ukraine war', 'Russia-Ukraine invasion']",https://www.euronews.com/2024/04/12/russian-deserters-in-limbo-facing-criminal-charges-and-unanswered-asylum-claims
"State of the Union: Decisions on climate, transparency and migration",Aida Sanchez Alonso,2024-04-12,"['Swiss politics', 'European Commission', 'Democracy', 'migration', 'Human Rights']",https://www.euronews.com/my-europe/2024/04/12/state-of-the-union-decisions-on-climate-transparency-and-migration
Ylva Johansson says Europe's new migration pact is 'a huge achievement',"['Euronews', 'AP']",2024-04-12,"['European politics', 'European Union', 'European Commission', 'Immigration']",https://www.euronews.com/2024/04/12/ylva-johansson-says-europes-new-migration-pact-is-a-huge-achievement
Why are plans to build more wind farms in Greece so controversial?,Hans von der Brelie,2024-04-12,"['Renewable energies', 'Wind turbine', 'Sustainable development', 'Greece']",https://www.euronews.com/2024/04/12/why-are-plans-to-build-more-onshore-wind-farms-in-greece-so-controversial
Nine out of 10 of the world’s most walkable cities are in Europe - does yours make the cut?,Saskia O'Donoghue,2024-04-12,"['Cycling', 'Munich, Germany', 'city', 'liveable cities', 'Road safety', 'Sustainable city']",https://www.euronews.com/travel/2024/04/12/nine-out-of-10-of-the-worlds-most-walkable-cities-are-in-europe-does-yours-make-the-cut
Cramped but cosy: How Europe’s night trains compare when it comes to sleeping,Saskia O'Donoghue,2024-04-12,"['Sleep', 'high speed train', 'Travel tips', 'Rail transport', 'high-speed railway', 'Trains']",https://www.euronews.com/travel/2024/04/12/cramped-but-cosy-how-europes-night-trains-compare-when-it-comes-to-sleeping
CDP Awards 2024: Celebrating the European giants making strides in the green transition,Cyril Fourneris,2024-04-12,"['Sustainable development', 'Awards', 'Business']",https://www.euronews.com/business/2024/04/12/cdp-awards-2024-celebrating-the-european-giants-making-strides-in-the-green-transition
"Cycling is now more popular than driving in the centre of Paris, study finds",Rosie Frost,2024-04-12,"['Cycling', 'Public transport', 'city', 'Paris', 'Cars', 'Pollution']",https://www.euronews.com/green/2024/04/12/cycling-is-now-more-popular-than-driving-in-the-centre-of-paris-study-finds
AstraZeneca CEO set to earn £18.7 million after shareholder backing,Eleanor Butler,2024-04-12,"['CEO', 'AstraZeneca', 'salary raise']",https://www.euronews.com/business/2024/04/12/astrazeneca-ceo-set-to-earn-187-million-after-shareholder-backing
David Lynch thinking rooms to Issey Miyake artworks: The ultimate guide to Milan Design Week 2024,Theo Farrant,2024-04-13,"['furniture', 'Design', 'home', 'Milan Design Week', 'Sustainable design']",https://www.euronews.com/culture/2024/04/12/david-lynch-thinking-rooms-to-issey-miyake-artworks-the-ultimate-guide-to-milan-design-wee
EU Policy. National governments wary of proposed telecom market consolidation,Cynthia Kroet,2024-04-12,"['5G', 'EU Policy', 'Telecommunication']",https://www.euronews.com/next/2024/04/12/national-governments-wary-of-proposed-telecom-market-consolidation
JPMorgan opens earnings season with profit rise and risk warning,"['Euronews', 'AP']",2024-04-12,"['Interest rates', 'sales', 'Banking', 'Profits', 'Inflation']",https://www.euronews.com/business/2024/04/12/jpmorgan-opens-earnings-season-with-profit-rise-and-risk-warning
EU Policy. Green Deal founders amid shifting policy focus,Robert Hodgson,2024-04-12,"['Hungary', 'Climate emergency', 'EU Policy', 'Belgium', 'Green Deal']",https://www.euronews.com/green/2024/04/12/green-deal-founders-amid-shifting-policy-focus
UAE state oil company has BP in its sights as potential takeover target,Indrabati Lahiri,2024-04-12,"['Continental Shelf', 'Oil market', 'Energy', 'BP', 'Abu Dhabi', 'renewable energy']",https://www.euronews.com/business/2024/04/12/uae-state-oil-company-has-bp-in-its-sights-as-potential-takeover-target
EU Policy. European Parliament approves energy market overhaul,Robert Hodgson,2024-04-12,"['Electricity market', 'Liquefied natural gas', 'sanctions against Russia', 'Climate emergency', 'EU Policy', 'methane']",https://www.euronews.com/green/2024/04/12/european-parliament-approves-energy-market-overhaul
Moscow suggests 2022 draft document as a basis for future Ukraine peace talks,"['Euronews', 'AP']",2024-04-12,"['Peace deal', 'Peace process', 'Switzerland', 'Peace', 'Ukraine war', 'Russia-Ukraine invasion']",https://www.euronews.com/2024/04/12/moscow-suggests-2022-draft-document-as-a-basis-for-future-ukraine-peace-talks
A cultural history of the O.J. Simpson trial,Jonny Walfisz,2024-04-12,"['film', 'OJ Simpson', 'Murder', 'American football', 'United States', 'Trial']",https://www.euronews.com/culture/2024/04/12/a-cultural-history-of-the-oj-simpson-trial
Germany to vote on law that would make it easier for people to change gender,"['Euronews', 'AP']",2024-04-12,"['transgender', 'Germany', 'Bundestag']",https://www.euronews.com/health/2024/04/12/germany-to-vote-on-law-that-would-make-it-easier-for-people-to-change-gender
Banquet hall with frescoes on the Trojan War discovered in Pompeii,"['Euronews', 'AP']",2024-04-12,"['Pompeii', 'Culture', 'Cultural Heritage', 'History']",https://www.euronews.com/2024/04/12/banquet-hall-with-frescoes-on-the-trojan-war-discovered-in-pompeii
Could the euro reach parity with the dollar as the ECB cuts interest rates?,Indrabati Lahiri,2024-04-12,"['Interest rates', 'European economy', 'ECB']",https://www.euronews.com/business/2024/04/12/could-the-euro-reach-parity-with-the-dollar-as-the-ecb-cuts-interest-rates
UK economy grows for the second month in a row after mild recession,Eleanor Butler,2024-04-12,"['United Kingdom', 'Recession', 'Economic growth']",https://www.euronews.com/business/2024/04/12/uk-economy-grows-for-the-second-month-in-a-row-after-mild-recession
Euroviews. I went to secret schools during the first Taliban rule — how many more years will Afghan girls lose?,"['Euronews', 'AP']",2024-04-12,"['Taliban', 'Afghanistan', 'Afghan politics', ""Women's rights"", 'Euroviews', 'human rights abuse']",https://www.euronews.com/2024/04/12/i-went-to-secret-schools-during-the-first-taliban-rule-how-many-more-years-will-afghan-gir
How Russian state assets could yield tens of billions in cash for Kyiv,Doloresz Katanich,2024-04-12,"['European Union', 'Loan', 'assets', 'Russia-Ukraine invasion']",https://www.euronews.com/business/2024/04/12/how-russian-state-assets-could-yield-tens-of-billions-in-cash-for-kyiv
"Humanoids? No, thanks. Most G7 countries feel uncomfortable with the most advanced robots",Alessio Dell'Anna,2024-04-12,"['AI', 'Survey', 'Robotic', 'Robot', 'Science']",https://www.euronews.com/next/2024/04/12/humanoids-no-thanks-most-g7-countries-feel-uncomfortable-with-the-most-advanced-robots
Inflation cools in Germany and France as food and energy prices fall,Indrabati Lahiri,2024-04-12,"['France', 'Spain', 'Germany', 'food inflation', 'ECB', 'Inflation']",https://www.euronews.com/business/2024/04/12/inflation-cools-in-germany-and-france-as-food-and-energy-prices-fall
Former UN rights chief says ECHR decision shows that safe climate is a human right,"['Euronews Green', 'APTN']",2024-04-12,"['lawsuit', 'Government', 'Brazil', 'European Court of Human Rights', 'Human Rights', 'climate change']",https://www.euronews.com/green/2024/04/12/former-un-rights-chief-says-echr-decision-shows-that-safe-climate-is-a-human-right
Belgium investigating Russian influence network suspected of paying EU lawmakers,Stefan Grobe,2024-04-12,"['European Parliament', 'Russiagate', 'Propaganda', 'disinformation', 'European elections 2024']",https://www.euronews.com/my-europe/2024/04/12/belgium-investigating-russian-influence-network-suspected-of-paying-eu-lawmakers
"More than 100,000 evacuated after flooding hits Russia and Kazakhstan",['Meetra Qutb'],2024-04-12,"['Russia', 'Kazakhstan', 'natural disaster', 'Floods', 'Climate', 'Humanitarian aid']",https://www.euronews.com/2024/04/12/more-than-100000-evacuated-after-flooding-hits-russia-and-kazakhstan
Weekly round-up: Markets at crossroads following ECB’s rate-cut hint,['Tina Teng'],2024-04-12,"['Finance', 'European markets', 'ECB']",https://www.euronews.com/business/2024/04/12/weekly-round-up-markets-at-crossroads-following-ecbs-rate-cut-hint
"Euroviews. With third-party litigation funding on the rise, courts are becoming a venue for politics",['Pieter Cleppe'],2024-04-12,"['Court', 'European Union', 'Euroviews', 'Sultanate of Sulu', 'litigation']",https://www.euronews.com/my-europe/2024/04/12/with-third-party-litigation-funding-on-the-rise-courts-are-becoming-a-venue-for-politics
Israel vows to defend itself against looming Iranian attack,"['Euronews', 'AP']",2024-04-12,"['Iran', 'Joe Biden', 'Benjamin Netanyahu', 'Israel Hamas war']",https://www.euronews.com/2024/04/12/israel-vows-to-defend-itself-against-looming-iranian-attack
"BAFTA Game Awards 2024: Belgian title ""Baldur's Gate 3"" triumphs with five wins",Theo Farrant,2024-04-12,"['Video Games', 'Awards', 'BAFTA', 'gaming industry']",https://www.euronews.com/culture/2024/04/12/bafta-game-awards-2024-belgian-title-baldurs-gate-3-triumphs-with-five-wins
EU Policy. President Michel looks to capital markets to solve the bloc’s economic woes,Jack Schickler,2024-04-12,"['Financial regulation', 'EU Policy', 'Charles Michel', 'European Council']",https://www.euronews.com/my-europe/2024/04/12/president-michel-looks-to-capital-markets-to-solve-the-blocs-economic-woes
"Like-minded EU countries should move together to recognise State of Palestine, says Charles Michel",Jack Schickler,2024-04-12,"['Charles Michel', 'Israel-Palestine Peace Process', 'European Council', 'Palestine', 'Israel Hamas war']",https://www.euronews.com/my-europe/2024/04/12/like-minded-eu-countries-should-move-together-to-recognise-state-of-palestine-charles-mich
Swedish PM on shooting: 'Another line has been crossed',"['Euronews', 'AP']",2024-04-12,"['Sweden', 'Poland', 'Urban violence']",https://www.euronews.com/2024/04/12/father-shot-in-front-of-son-another-line-has-been-crossed-says-pm
